filename1,filename2,similarity
Baekhyeon02,Chaeunu07,0.3592586321992755
Baekhyeon02,Chaeunu08,0.5249099492859939
Baekhyeon02,Chaeunu09,0.4025956482893587
Baekhyeon02,Chaeunu10,0.577753237955047
Baekhyeon02,Chaeunu11,0.5028669359638707
Baekhyeon02,Chaeunu12,0.559209559929833
Baekhyeon02,Chaeunu13,0.3670878441865506
Baekhyeon02,Chaeunu14,0.507233718270079
Baekhyeon02,Chaeunu15,0.3120505817049174
Baekhyeon02,Chaeunu16,0.46282578147602493
Baekhyeon02,Chaeunu17,0.4957193790498439
Baekhyeon02,Chaeunu18,0.40569143081533915
Baekhyeon02,Chaeunu19,0.22849890359683417
Baekhyeon02,Chaeunu20,0.5778824173513175
Baekhyeon02,Gangtaeo01,0.564211348350431
Baekhyeon02,Gangtaeo02,0.3762126107187504
Baekhyeon02,Gangtaeo03,0.5490778651014849
Baekhyeon02,Gangtaeo04,0.5886091633539619
Baekhyeon02,Gangtaeo05,0.4148327046741385
Baekhyeon02,Gangtaeo06,0.5464137224468384
Baekhyeon02,Gangtaeo07,0.5075922766618712
Baekhyeon02,Gangtaeo08,0.37226058453358907
Baekhyeon02,Gangtaeo09,0.5384152973203187
Baekhyeon02,Gangtaeo10,0.40763819901064435
Baekhyeon02,Gangtaeo11,0.41623549296982876
Baekhyeon02,Gangtaeo12,0.3751585432956671
Baekhyeon02,Gangtaeo13,0.5036864918840233
Baekhyeon02,Gangtaeo14,0.5320066579872875
Baekhyeon02,Gangtaeo15,0.45965447307678076
Baekhyeon02,Gangtaeo16,0.452149558610799
Baekhyeon02,Gangtaeo17,0.29551205615091836
Baekhyeon02,Gangtaeo18,0.41050523643194103
Baekhyeon02,Gangtaeo19,0.5918988637264784
Baekhyeon02,Gangtaeo20,0.26009574490315124
Baekhyeon02,Hwangminhyeon01,0.5441707937725371
Baekhyeon02,Hwangminhyeon02,0.5004939270567934
Baekhyeon02,Hwangminhyeon03,0.48503857574354475
Baekhyeon02,Hwangminhyeon04,0.4576701961952858
Baekhyeon02,Hwangminhyeon05,0.4116751576397807
Baekhyeon02,Hwangminhyeon06,0.3515417169205074
Baekhyeon02,Hwangminhyeon07,0.4963780781544623
Baekhyeon02,Hwangminhyeon08,0.5807086762465387
Baekhyeon02,Hwangminhyeon09,0.4054025567341626
Baekhyeon02,Hwangminhyeon10,0.49355503249906013
Baekhyeon02,Hwangminhyeon11,0.48213772980958136
Baekhyeon02,Hwangminhyeon12,0.464635642870293
Baekhyeon02,Hwangminhyeon13,0.48308252225653947
Baekhyeon02,Hwangminhyeon14,0.47958260976337475
Baekhyeon02,Hwangminhyeon15,0.4267315770420431
Baekhyeon02,Hwangminhyeon16,0.3129434357314585
Baekhyeon02,Hwangminhyeon17,0.4043140016949007
Baekhyeon02,Hwangminhyeon18,0.597923178485392
Baekhyeon02,Hwangminhyeon19,0.32956384471267947
Baekhyeon02,Hwangminhyeon20,0.42609715898590306
Baekhyeon03,Baekhyeon04,0.4036758516257613
Baekhyeon03,Baekhyeon05,0.6173493062466395
Baekhyeon03,Baekhyeon06,0.507761782055701
Baekhyeon03,Baekhyeon07,0.5182087886181682
Baekhyeon03,Baekhyeon08,0.6086079625727541
Baekhyeon03,Baekhyeon09,0.5368904245583903
Baekhyeon03,Baekhyeon10,0.5131457872704336
Baekhyeon03,Baekhyeon11,0.5790994028250407
Baekhyeon03,Baekhyeon12,0.5526018634363632
Baekhyeon03,Baekhyeon13,0.66485789965045
Baekhyeon03,Baekhyeon14,0.48747456087931684
Baekhyeon03,Baekhyeon15,0.30212945841658867
Baekhyeon03,Baekhyeon16,0.6279718530130141
Baekhyeon03,Baekhyeon17,0.5477451481051473
Baekhyeon03,Baekhyeon18,0.540478099960621
Baekhyeon03,Baekhyeon19,0.34806650780608006
Baekhyeon03,Baekhyeon20,0.4542097383932513
Baekhyeon03,Chaeunu01,0.4702094152972807
Baekhyeon03,Chaeunu02,0.583605664346534
Baekhyeon03,Chaeunu03,0.5146560612564377
Baekhyeon03,Chaeunu04,0.48616076589584917
Baekhyeon03,Chaeunu05,0.4550468069760021
Baekhyeon03,Chaeunu06,0.4652834395351933
Baekhyeon03,Chaeunu07,0.37178077684668875
Baekhyeon03,Chaeunu08,0.5825078750875444
Baekhyeon03,Chaeunu09,0.5017043928626082
Baekhyeon03,Chaeunu10,0.551098715639805
Baekhyeon03,Chaeunu11,0.43691799104869755
Baekhyeon03,Chaeunu12,0.4550468069760021
Baekhyeon03,Chaeunu13,0.4264463845408958
Baekhyeon03,Chaeunu14,0.4870492657862525
Baekhyeon03,Chaeunu15,0.2984673930828446
Baekhyeon03,Chaeunu16,0.5552490015860411
Baekhyeon03,Chaeunu17,0.4422252346236145
Baekhyeon03,Chaeunu18,0.3827855509437766
Baekhyeon03,Chaeunu19,0.3148687439494962
Baekhyeon03,Chaeunu20,0.641676110804193
Baekhyeon03,Gangtaeo01,0.6850082309856127
Baekhyeon03,Gangtaeo02,0.617302778723734
Baekhyeon03,Gangtaeo03,0.4754640796573485
Baekhyeon03,Gangtaeo04,0.601941218568879
Baekhyeon03,Gangtaeo05,0.49326943959716696
Baekhyeon03,Gangtaeo06,0.5932015930546995
Baekhyeon03,Gangtaeo07,0.4435962675219214
Baekhyeon03,Gangtaeo08,0.47572619412047695
Baekhyeon03,Gangtaeo09,0.45562275914385386
Baekhyeon03,Gangtaeo10,0.4487633912190764
Baekhyeon03,Gangtaeo11,0.49357690976299073
Baekhyeon03,Gangtaeo12,0.5493918639293556
Baekhyeon03,Gangtaeo13,0.5387815449419617
Baekhyeon03,Gangtaeo14,0.521240235175229
Baekhyeon03,Gangtaeo15,0.6269265282005563
Baekhyeon03,Gangtaeo16,0.4849353466556443
Baekhyeon03,Gangtaeo17,0.397352068245704
Baekhyeon03,Gangtaeo18,0.5335816851249072
Baekhyeon03,Gangtaeo19,0.6309308001645917
Baekhyeon03,Gangtaeo20,0.45065764658907737
Baekhyeon03,Hwangminhyeon01,0.6289356802360787
Baekhyeon03,Hwangminhyeon02,0.45434532082566237
Baekhyeon03,Hwangminhyeon03,0.5869332182661402
Baekhyeon03,Hwangminhyeon04,0.37821171747723087
Baekhyeon03,Hwangminhyeon05,0.5909825743950552
Baekhyeon03,Hwangminhyeon06,0.46167300601396244
Baekhyeon03,Hwangminhyeon07,0.5036809393373685
Baekhyeon03,Hwangminhyeon08,0.598226554503982
Baekhyeon03,Hwangminhyeon09,0.42533262645915315
Baekhyeon03,Hwangminhyeon10,0.5837562539985728
Baekhyeon03,Hwangminhyeon11,0.5300469705070147
Baekhyeon03,Hwangminhyeon12,0.5503015128330127
Baekhyeon03,Hwangminhyeon13,0.645828578491703
Baekhyeon03,Hwangminhyeon14,0.5678958576580837
Baekhyeon03,Hwangminhyeon15,0.39287196248885636
Baekhyeon03,Hwangminhyeon16,0.3608790314514074
Baekhyeon03,Hwangminhyeon17,0.43556284555201663
Baekhyeon03,Hwangminhyeon18,0.6791425624914949
Baekhyeon03,Hwangminhyeon19,0.36560363507200827
Baekhyeon03,Hwangminhyeon20,0.4714110921019249
Baekhyeon04,Baekhyeon05,0.5498305394211924
Baekhyeon04,Baekhyeon06,0.654333247735583
Baekhyeon04,Baekhyeon07,0.3274543980997887
Baekhyeon04,Baekhyeon08,0.2571366490856659
Baekhyeon04,Baekhyeon09,0.31747164731891375
Baekhyeon04,Baekhyeon10,0.4464324622896703
Baekhyeon04,Baekhyeon11,0.43919748829984295
Baekhyeon04,Baekhyeon12,0.31525485132622744
Baekhyeon04,Baekhyeon13,0.5407119942479306
Baekhyeon04,Baekhyeon14,0.258140912975432
Baekhyeon04,Baekhyeon15,0.20363577277027736
Baekhyeon04,Baekhyeon16,0.5054742939943377
Baekhyeon04,Baekhyeon17,0.3778415229210161
Baekhyeon04,Baekhyeon18,0.27087388035634613
Baekhyeon04,Baekhyeon19,0.6032023400176707
Baekhyeon04,Baekhyeon20,0.4239893355064242
Baekhyeon04,Chaeunu01,0.3349871348016863
Baekhyeon04,Chaeunu02,0.41797883741653963
Baekhyeon04,Chaeunu03,0.287560532441244
Baekhyeon04,Chaeunu04,0.5370291687174213
Baekhyeon04,Chaeunu05,0.43903890574240023
Baekhyeon04,Chaeunu06,0.6768604890360321
Baekhyeon04,Chaeunu07,0.5463873317826533
Baekhyeon04,Chaeunu08,0.38034254851934723
Baekhyeon04,Chaeunu09,0.4942480042644365
Baekhyeon04,Chaeunu10,0.5263011963517344
Baekhyeon04,Chaeunu11,0.5870567666856119
Baekhyeon04,Chaeunu12,0.43903890574240023
Baekhyeon04,Chaeunu13,0.3365674403406797
Baekhyeon04,Chaeunu14,0.5386758958957367
Baekhyeon04,Chaeunu15,0.19968558619050897
Baekhyeon04,Chaeunu16,0.4140460017085207
Baekhyeon04,Chaeunu17,0.6055164017539738
Baekhyeon04,Chaeunu18,0.6169989449494524
Baekhyeon04,Chaeunu19,0.1687543399211297
Baekhyeon04,Chaeunu20,0.39960422994757494
Baekhyeon04,Gangtaeo01,0.41709814481023405
Baekhyeon04,Gangtaeo02,0.29983079545924474
Baekhyeon04,Gangtaeo03,0.6775030452446897
Baekhyeon04,Gangtaeo04,0.44762812945789493
Baekhyeon04,Gangtaeo05,0.4848289824512481
Baekhyeon04,Gangtaeo06,0.589124587213251
Baekhyeon04,Gangtaeo07,0.5335956397015664
Baekhyeon04,Gangtaeo08,0.4104008659313677
Baekhyeon04,Gangtaeo09,0.505284256262397
Baekhyeon04,Gangtaeo10,0.18098501194794658
Baekhyeon04,Gangtaeo11,0.276632466519371
Baekhyeon04,Gangtaeo12,0.24247805211818668
Baekhyeon04,Gangtaeo13,0.25685914538389726
Baekhyeon04,Gangtaeo14,0.7146395835081717
Baekhyeon04,Gangtaeo15,0.37624900823387675
Baekhyeon04,Gangtaeo16,0.47828079803365425
Baekhyeon04,Gangtaeo17,0.6479041441486632
Baekhyeon04,Gangtaeo18,0.21702182263287023
Baekhyeon04,Gangtaeo19,0.521398031920614
Baekhyeon04,Gangtaeo20,0.29718171791683523
Baekhyeon04,Hwangminhyeon01,0.335714283572237
Baekhyeon04,Hwangminhyeon02,0.16502779319957797
Baekhyeon04,Hwangminhyeon03,0.22388219072802368
Baekhyeon04,Hwangminhyeon04,0.648256421334152
Baekhyeon04,Hwangminhyeon05,0.30657822751539504
Baekhyeon04,Hwangminhyeon06,0.12262291848450091
Baekhyeon04,Hwangminhyeon07,0.4236702556612011
Baekhyeon04,Hwangminhyeon08,0.28220973107369113
Baekhyeon04,Hwangminhyeon09,0.25813684835156514
Baekhyeon04,Hwangminhyeon10,0.28452153545221665
Baekhyeon04,Hwangminhyeon11,0.22481171386446291
Baekhyeon04,Hwangminhyeon12,0.37309663052771846
Baekhyeon04,Hwangminhyeon13,0.245115335364949
Baekhyeon04,Hwangminhyeon14,0.2973035126001058
Baekhyeon04,Hwangminhyeon15,0.1855774047364846
Baekhyeon04,Hwangminhyeon16,0.7027847565643581
Baekhyeon04,Hwangminhyeon17,0.2780532811732883
Baekhyeon04,Hwangminhyeon18,0.3736618649662394
Baekhyeon04,Hwangminhyeon19,0.6745932881417827
Baekhyeon04,Hwangminhyeon20,0.2331691264570619
Baekhyeon05,Baekhyeon06,0.5730107330973255
Baekhyeon05,Baekhyeon07,0.39188932495553885
Baekhyeon05,Baekhyeon08,0.5208222051620033
Baekhyeon05,Baekhyeon09,0.6776588330401431
Baekhyeon05,Baekhyeon10,0.6869054436618194
Baekhyeon05,Baekhyeon11,0.6619865806253423
Baekhyeon05,Baekhyeon12,0.5919905499166027
Baekhyeon05,Baekhyeon13,0.7723508959949175
Baekhyeon05,Baekhyeon14,0.6799750137938032
Baekhyeon05,Baekhyeon15,0.35125757152292325
Baekhyeon05,Baekhyeon16,0.7058041558481415
Baekhyeon05,Baekhyeon17,0.6310054357389338
Baekhyeon05,Baekhyeon18,0.478911368575232
Baekhyeon05,Baekhyeon19,0.45769290523967776
Baekhyeon05,Baekhyeon20,0.504918958988635
Baekhyeon05,Chaeunu01,0.48209025884479423
Baekhyeon05,Chaeunu02,0.5741271002776778
Baekhyeon05,Chaeunu03,0.40100622302804856
Baekhyeon05,Chaeunu04,0.6703322321042172
Baekhyeon05,Chaeunu05,0.6372938857552661
Baekhyeon05,Chaeunu06,0.7098206865607664
Baekhyeon05,Chaeunu07,0.6474824815092219
Baekhyeon05,Chaeunu08,0.4805833230088483
Baekhyeon05,Chaeunu09,0.5957825101423805
Baekhyeon05,Chaeunu10,0.7090472939682395
Baekhyeon05,Chaeunu11,0.6940918627088266
Baekhyeon05,Chaeunu12,0.6372938857552661
Baekhyeon05,Chaeunu13,0.46800026922973126
Baekhyeon05,Chaeunu14,0.657190561826908
Baekhyeon05,Chaeunu15,0.2605888758132861
Baekhyeon05,Chaeunu16,0.6396069428460045
Baekhyeon05,Chaeunu17,0.7020214500386076
Baekhyeon05,Chaeunu18,0.5227541889789049
Baekhyeon05,Chaeunu19,0.278669783763193
Baekhyeon05,Chaeunu20,0.6257786086165491
Baekhyeon05,Gangtaeo01,0.5880559090671831
Baekhyeon05,Gangtaeo02,0.4536793193793973
Baekhyeon05,Gangtaeo03,0.7181086547171501
Baekhyeon05,Gangtaeo04,0.5947382572058126
Baekhyeon05,Gangtaeo05,0.5898599673162157
Baekhyeon05,Gangtaeo06,0.6402018771075595
Baekhyeon05,Gangtaeo07,0.7845464248434839
Baekhyeon05,Gangtaeo08,0.4336486560450562
Baekhyeon05,Gangtaeo09,0.6223677504990444
Baekhyeon05,Gangtaeo10,0.36361643900797014
Baekhyeon05,Gangtaeo11,0.562747864620118
Baekhyeon05,Gangtaeo12,0.40642628407964626
Baekhyeon05,Gangtaeo13,0.5025339750741102
Baekhyeon05,Gangtaeo14,0.6697624308448178
Baekhyeon05,Gangtaeo15,0.5071789391945811
Baekhyeon05,Gangtaeo16,0.4697168063797855
Baekhyeon05,Gangtaeo17,0.5120765092323982
Baekhyeon05,Gangtaeo18,0.4171202514244585
Baekhyeon05,Gangtaeo19,0.6614612494406465
Baekhyeon05,Gangtaeo20,0.29139377710320613
Baekhyeon05,Hwangminhyeon01,0.6366678944116548
Baekhyeon05,Hwangminhyeon02,0.3510655655802841
Baekhyeon05,Hwangminhyeon03,0.3797944130705357
Baekhyeon05,Hwangminhyeon04,0.5310460154691946
Baekhyeon05,Hwangminhyeon05,0.5272915143347363
Baekhyeon05,Hwangminhyeon06,0.2840574348224973
Baekhyeon05,Hwangminhyeon07,0.5314395099978454
Baekhyeon05,Hwangminhyeon08,0.49600913113731937
Baekhyeon05,Hwangminhyeon09,0.41468491547245967
Baekhyeon05,Hwangminhyeon10,0.5596003798829697
Baekhyeon05,Hwangminhyeon11,0.42368189871792716
Baekhyeon05,Hwangminhyeon12,0.5290116965109709
Baekhyeon05,Hwangminhyeon13,0.42822370023150624
Baekhyeon05,Hwangminhyeon14,0.4899441570324705
Baekhyeon05,Hwangminhyeon15,0.3385580938393684
Baekhyeon05,Hwangminhyeon16,0.43952025507471704
Baekhyeon05,Hwangminhyeon17,0.3203283814714979
Baekhyeon05,Hwangminhyeon18,0.6644578503881211
Baekhyeon05,Hwangminhyeon19,0.4859755423509404
Baekhyeon05,Hwangminhyeon20,0.4460260240937849
Baekhyeon06,Baekhyeon07,0.38659575013549935
Baekhyeon06,Baekhyeon08,0.2745692163958698
Baekhyeon06,Baekhyeon09,0.3680085349716915
Baekhyeon06,Baekhyeon10,0.4919437345321056
Baekhyeon06,Baekhyeon11,0.49415640079340645
Baekhyeon06,Baekhyeon12,0.37109969633426787
Baekhyeon06,Baekhyeon13,0.5927118017741191
Baekhyeon06,Baekhyeon14,0.4359415311038515
Baekhyeon06,Baekhyeon15,0.18092835949515218
Baekhyeon06,Baekhyeon16,0.5371155421857496
Baekhyeon06,Baekhyeon17,0.41670923631558177
Baekhyeon06,Baekhyeon18,0.4053231952440679
Baekhyeon06,Baekhyeon19,0.5715844249875524
Baekhyeon06,Baekhyeon20,0.4145458124341932
Baekhyeon06,Chaeunu01,0.4300370448231384
Baekhyeon06,Chaeunu02,0.434385848865878
Baekhyeon06,Chaeunu03,0.2390969244731197
Baekhyeon06,Chaeunu04,0.6480182625383126
Baekhyeon06,Chaeunu05,0.451386863381886
Baekhyeon06,Chaeunu06,0.6612130046036044
Baekhyeon06,Chaeunu07,0.46724481152998065
Baekhyeon06,Chaeunu08,0.33470813347886363
Baekhyeon06,Chaeunu09,0.5322939759493963
Baekhyeon06,Chaeunu10,0.4313405401969663
Baekhyeon06,Chaeunu11,0.6690457521266074
Baekhyeon06,Chaeunu12,0.451386863381886
Baekhyeon06,Chaeunu13,0.4253113013369956
Baekhyeon06,Chaeunu14,0.6503205476985816
Baekhyeon06,Chaeunu15,0.09367613680309576
Baekhyeon06,Chaeunu16,0.39946688452687085
Baekhyeon06,Chaeunu17,0.5757649286426221
Baekhyeon06,Chaeunu18,0.5655993965148786
Baekhyeon06,Chaeunu19,0.2449077775334289
Baekhyeon06,Chaeunu20,0.450235320745788
Baekhyeon06,Gangtaeo01,0.346010114875106
Baekhyeon06,Gangtaeo02,0.2704422758019045
Baekhyeon06,Gangtaeo03,0.608562861615896
Baekhyeon06,Gangtaeo04,0.45012596045514286
Baekhyeon06,Gangtaeo05,0.503896965521844
Baekhyeon06,Gangtaeo06,0.5526390766770273
Baekhyeon06,Gangtaeo07,0.4259514148809273
Baekhyeon06,Gangtaeo08,0.24952443180798203
Baekhyeon06,Gangtaeo09,0.4883272118822599
Baekhyeon06,Gangtaeo10,0.2160375423688519
Baekhyeon06,Gangtaeo11,0.22544316915506557
Baekhyeon06,Gangtaeo12,0.16824543190540836
Baekhyeon06,Gangtaeo13,0.2249327465045114
Baekhyeon06,Gangtaeo14,0.6696813824279728
Baekhyeon06,Gangtaeo15,0.3669120444001457
Baekhyeon06,Gangtaeo16,0.5158589437169232
Baekhyeon06,Gangtaeo17,0.6386706124619003
Baekhyeon06,Gangtaeo18,0.17761151277675022
Baekhyeon06,Gangtaeo19,0.5091332547745896
Baekhyeon06,Gangtaeo20,0.30308116420413006
Baekhyeon06,Hwangminhyeon01,0.3664578483840494
Baekhyeon06,Hwangminhyeon02,0.24895148102407172
Baekhyeon06,Hwangminhyeon03,0.2339203335084557
Baekhyeon06,Hwangminhyeon04,0.6682745615670366
Baekhyeon06,Hwangminhyeon05,0.3421018569334571
Baekhyeon06,Hwangminhyeon06,0.20604089406534365
Baekhyeon06,Hwangminhyeon07,0.20852112860200117
Baekhyeon06,Hwangminhyeon08,0.30248955380674913
Baekhyeon06,Hwangminhyeon09,0.31526803650693425
Baekhyeon06,Hwangminhyeon10,0.2167035662357428
Baekhyeon06,Hwangminhyeon11,0.15650695551554547
Baekhyeon06,Hwangminhyeon12,0.4366129504828492
Baekhyeon06,Hwangminhyeon13,0.2873710574830435
Baekhyeon06,Hwangminhyeon14,0.2412367109068092
Baekhyeon06,Hwangminhyeon15,0.22523605874005082
Baekhyeon06,Hwangminhyeon16,0.5579960188619811
Baekhyeon06,Hwangminhyeon17,0.19948189964409146
Baekhyeon06,Hwangminhyeon18,0.4001044462781391
Baekhyeon06,Hwangminhyeon19,0.6702399085194345
Baekhyeon06,Hwangminhyeon20,0.27559581501690866
Baekhyeon07,Baekhyeon08,0.5999683988125522
Baekhyeon07,Baekhyeon09,0.33073485974138983
Baekhyeon07,Baekhyeon10,0.39054978956063946
Baekhyeon07,Baekhyeon11,0.4292381417994049
Baekhyeon07,Baekhyeon12,0.5717374564584194
Baekhyeon07,Baekhyeon13,0.5195352271727232
Baekhyeon07,Baekhyeon14,0.46649626373770026
Baekhyeon07,Baekhyeon15,0.37714076464196356
Baekhyeon07,Baekhyeon16,0.5683970254832406
